784	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2437.fa	21080	21080	0.164662
785	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1384.fa	154032	154032	0.0284057
786	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1437.fa	2434	2434	0.0108702
787	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1648.fa	51243	51243	0.105264
788	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2957.fa	65876	65876	0.295981
790	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1229.fa	10545	10545	0.0537328
791	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1776.fa	38363	38363	0.0202797
792	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2465.fa	50854	50854	0.0273375
793	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2317.fa	8229	8229	0.0161637
795	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1093.fa	6555	6555	0.0974869
797	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2291.fa	5004	5004	0.126974
800	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1365.fa	64086	64086	0.13538
801	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1859.fa	7131	7131	0.0816138
802	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2002.fa	2203	2203	0.0123533
803	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1691.fa	18305	18305	0.0726524
806	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2139.fa	303043	303043	0.0392331
807	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1491.fa	4960	4960	0.0470041
809	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_534.fa	18509	18509	0.0363341
811	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1679.fa	4951	4951	0.0430292
812	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_561.fa	51212	51212	0.105264
813	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1190.fa	8282	8282	0.0281347
814	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1883.fa	35061	35061	0.0525139
815	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2058.fa	1334	1334	0.0549966
816	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2193.fa	133686	133686	0.295981
817	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1187.fa	64119	64119	0.13538
818	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1359.fa	52764	52764	0.0233014
819	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1581.fa	354584	354584	0.035622
820	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_394.fa	69056	69056	0.186761
821	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_353.fa	5890	5890	0.0867434
822	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_431.fa	7475	7475	0.0239829
823	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1941.fa	59678	59678	0.0362143
824	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2653.fa	73116	73116	0.0299949
825	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2061.fa	88010	88010	0.0987984
826	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1258.fa	20065	20065	0.0447178
827	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_363.fa	242053	242053	0.0628995
829	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1774.fa	44721	44721	0.0296126
831	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1981.fa	3015	3015	0.0511448
832	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_609.fa	152587	152587	0.0298031
833	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_294.fa	352257	352257	0.0364545
835	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1191.fa	109879	109879	0.0125405
836	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_791.fa	35974	35974	0.015347
837	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_558.fa	55268	55268	0.0448759
838	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_803.fa	87999	87999	0.0994698
839	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_439.fa	3965	3965	0.106845
840	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2985.fa	4837	4837	0.0623675
841	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1506.fa	62071	62071	0.0656822
842	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1005.fa	6541	6541	0.0987984
843	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1693.fa	11060	11060	0.0351567
844	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2512.fa	2580	2580	0.0144049
845	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_881.fa	7758	7758	0.0537328
846	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_921.fa	4737	4737	0.203604
847	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2651.fa	90968	90968	0.0699663
848	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2306.fa	7156	7156	0.151946
849	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2911.fa	289709	289709	0.0264788
850	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_936.fa	4659	4659	0.197292
851	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_340.fa	13862	13862	0.107658
854	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1189.fa	179104	179104	0.0336937
855	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2953.fa	11437	11437	0.12827
858	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1623.fa	4318	4318	0.167688
859	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1323.fa	55333	55333	0.0455159
860	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1557.fa	3163	3163	0.0108269
861	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1540.fa	58534	58534	0.0579033
862	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_607.fa	85274	85274	0.0204123
863	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1294.fa	40633	40633	0.0552118
864	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1595.fa	193081	193081	0.0288636
866	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2897.fa	94486	94486	0.0887833
867	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2550.fa	36470	36470	0.0909306
868	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2775.fa	41394	41394	0.0496454
870	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_838.fa	93866	93866	0.0437856
871	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1176.fa	5954	5954	0.0341361
872	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2510.fa	21059	21059	0.164662
873	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1298.fa	97523	97523	0.113823
874	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2668.fa	13378	13378	0.118834
875	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_571.fa	66784	66784	0.0755413
876	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1447.fa	104280	104280	0.0191181
877	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2951.fa	5488	5488	0.12827
879	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1084.fa	165429	165429	0.109331
880	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2964.fa	37601	37601	0.0824989
881	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2448.fa	338545	338545	0.0352724
882	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_792.fa	4947	4947	0.0455159
883	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_384.fa	136832	136832	0.295981
884	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_798.fa	5063	5063	0.0130638
885	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2101.fa	12567	12567	0.0914855
886	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_752.fa	10858	10858	0.0872439
887	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_93.fa	4609	4609	0.051337
888	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2841.fa	302351	302351	0.0137986
889	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_900.fa	419868	419868	0.0412845
890	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_736.fa	3044	3044	0.0113086
891	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1874.fa	111907	111907	0.0198213
892	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2382.fa	80024	80024	0.0327227
893	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2556.fa	3373	3373	0.178173
894	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_515.fa	55278	55278	0.0460045
895	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1836.fa	126188	126188	0.050014
896	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1020.fa	16168	16168	0.174408
897	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1762.fa	11798	11798	0.0478612
900	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1889.fa	8986	8986	0.11197
901	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_172.fa	238009	238009	0.0204789
902	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1115.fa	4949	4949	0.0442483
904	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2222.fa	109778	109778	0.0130157
905	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1654.fa	2030	2030	0.0807479
906	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_9.fa	73053	73053	0.0299949
907	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_825.fa	94493	94493	0.0882637
908	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2122.fa	6174	6174	0.0427316
909	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1578.fa	228512	228512	0.0201478
910	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1601.fa	4952	4952	0.0442483
911	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1427.fa	44844	44844	0.0263945
912	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2412.fa	4970	4970	0.0475157
914	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1303.fa	13535	13535	0.0581372
915	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2053.fa	436409	436409	0.0411434
916	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1979.fa	5198	5198	0.0437856
917	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2698.fa	4468	4468	0.0914855
919	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2630.fa	124585	124585	0.0357395
920	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1512.fa	4666	4666	0.219531
921	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1901.fa	42662	42662	0.115759
922	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2906.fa	12438	12438	0.0556462
923	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_238.fa	2264	2264	0.0123533
924	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_624.fa	2778	2778	0.0778587
925	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_902.fa	19810	19810	0.0217795
926	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2297.fa	61031	61031	0.010314
927	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1393.fa	10295	10295	0.10374
928	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_671.fa	4543	4543	0.0994698
929	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1764.fa	8693	8693	0.119909
930	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2948.fa	85002	85002	0.0321972
931	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2506.fa	4948	4948	0.0458408
933	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1305.fa	5774	5774	0.23011
934	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2855.fa	4720	4720	0.197292
935	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1688.fa	9055	9055	0.0686914
936	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_154.fa	9033	9033	0.0683793
937	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2156.fa	95371	95371	0.295981
938	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_532.fa	4080	4080	0.0364545
939	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2120.fa	314778	314778	0.0391011
940	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1244.fa	58475	58475	0.0271635
941	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1698.fa	239183	239183	0.0204789
942	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2236.fa	109952	109952	0.0118017
944	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_442.fa	110822	110822	0.0110444
945	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2762.fa	3142	3142	0.0100623
946	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1949.fa	85242	85242	0.0208145
947	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1301.fa	140223	140223	0.0466675
948	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1144.fa	18606	18606	0.0344723
949	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2599.fa	19995	19995	0.0122141
950	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1111.fa	22179	22179	0.0118927
951	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_634.fa	32235	32235	0.0174175
952	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2489.fa	80479	80479	0.0200822
953	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2194.fa	10987	10987	0.295981
954	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2908.fa	67377	67377	0.0862491
955	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_236.fa	38467	38467	0.0200167
956	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2098.fa	9086	9086	0.0671564
957	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1395.fa	132557	132557	0.0312752
958	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_626.fa	8002	8002	0.107658
959	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_1903.fa	117949	117949	0.142009
960	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2791.fa	16864	16864	0.0417116
961	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_2013.fa	30017	30017	0.0887833
963	/home/bertrandd/PROJECT_LINK/OPERA_LG/HOSPITAL_MICROBIOME/ANALYSIS/RELATEDNESS/PLASMID/CANU/p_112.fa	5464	5464	0.0726524
